"","country","year","start","exports","schooling","growth","peace","concentration","lnpop","fractionalization","dominance"
"630","Lesotho",1985,0,0.0329999998211861,19,-0.386000007390976,472,0.301999986171722,14.2621202468872,1426,1
"631","Lesotho",1990,0,0.0230000000447035,20,-0.061999998986721,532,0.301999986171722,14.3938102722168,1426,1
"632","Lesotho",1995,0,0.0230000000447035,22,3.34599995613098,592,0.308999985456467,14.4986095428467,1426,1
"633","Liberia",1960,0,0.448000013828278,3,NA,172,0.676999986171722,13.8537702560425,4648,0
"634","Liberia",1965,0,0.448000013828278,8,2.78200006484985,232,0.676999986171722,13.9936599731445,4648,0
"635","Liberia",1970,0,0.507000029087067,15,3.50799989700317,292,0.676999986171722,14.141209602356,4648,0
"636","Liberia",1975,0,0.532000005245209,25,-0.746999979019165,352,0.676999986171722,14.2911195755005,4814,0
"637","Liberia",1980,0,0.515999972820282,31,-0.40599998831749,412,0.676999986171722,14.446249961853,4980,0
"638","Liberia",1985,1,0.39300000667572,NA,-1.66400003433228,472,0.676999986171722,14.6035099029541,4980,0
"639","Liberia",1990,1,0.331000000238419,NA,NA,1,0.676999986171722,14.7054595947266,4980,0
"640","Liberia",1995,NA,0.331000000238419,NA,NA,NA,0.685999989509583,14.8209104537964,4980,0
"641","Luxembourg",1960,0,0.0900000035762787,36,NA,172,0.437000006437302,12.6600103378296,180,0
"642","Luxembourg",1965,0,0.0900000035762787,38,1.57299995422363,232,0.437000006437302,12.7159004211426,180,0
"643","Luxembourg",1970,0,0.104000002145767,50,2.64800000190735,292,0.437000006437302,12.7361097335815,180,0
"644","Luxembourg",1975,0,0.0970000028610229,59,1.80299997329712,352,0.437000006437302,12.7952499389648,195,0
"645","Luxembourg",1980,0,0.133000001311302,79,2.10500001907349,412,0.437000006437302,12.8073797225952,210,0
"646","Luxembourg",1985,0,0.148000001907349,76,2.04699993133545,472,0.437000006437302,12.8136596679688,210,0
"647","Luxembourg",1990,0,0.108000002801418,74,4.23199987411499,532,0.437000006437302,12.8529100418091,210,0
"648","Luxembourg",1995,0,0.104000002145767,72,3.08299994468689,592,0.430999994277954,12.9226903915405,210,0
"649","Madagascar",1960,0,0.104000002145767,5,NA,133,0.607999980449677,15.4854803085327,441,0
"650","Madagascar",1965,0,0.104000002145767,10,-1.39100003242493,193,0.607999980449677,15.6104297637939,441,0
"651","Madagascar",1970,0,0.120999999344349,14,0.620000004768372,253,0.607999980449677,15.7243099212646,441,0
"652","Madagascar",1975,0,0.127000004053116,14,-2.82599997520447,313,0.607999980449677,15.8435297012329,441,0
"653","Madagascar",1980,0,0.0900000035762787,NA,-0.222000002861023,373,0.607999980449677,15.9804401397705,448,0
"654","Madagascar",1985,0,0.0900000035762787,NA,-4.93100023269653,433,0.607999980449677,16.1165904998779,448,0
"655","Madagascar",1990,0,0.0799999982118607,17,-2.60800004005432,493,0.607999980449677,16.2726993560791,448,0
"656","Madagascar",1995,0,0.0920000001788139,14,-2.79399991035461,553,0.606000006198883,16.4032707214355,448,0
"657","Malawi",1960,0,0.171000003814697,1,NA,172,0.441000014543533,15.0765199661255,4662,1
"658","Malawi",1965,0,0.171000003814697,3,1.61699998378754,232,0.441000014543533,15.1955404281616,4662,1
"659","Malawi",1970,0,0.159999996423721,NA,1.31500005722046,292,0.441000014543533,15.323579788208,4662,1
"660","Malawi",1975,0,0.187000006437302,5,2.91300010681152,352,0.441000014543533,15.4725999832153,4662,1
"661","Malawi",1980,0,0.202999994158745,5,1.69400000572205,412,0.441000014543533,15.6300096511841,4599,1
"662","Malawi",1985,0,0.202999994158745,6,-1.34399998188019,472,0.441000014543533,15.7879199981689,4599,1
"663","Malawi",1990,0,0.215000003576279,5,0.0390000008046627,532,0.441000014543533,15.9563999176025,4599,1
"664","Malawi",1995,0,0.273999989032745,103,0.0769999995827675,592,0.435000002384186,16.0935001373291,4599,1
"665","Malaysia",1960,0,0.361999988555908,25,NA,28,0.765999972820282,15.9123001098633,4488,0
"666","Malaysia",1965,0,0.361999988555908,34,3.25500011444092,88,0.765999972820282,16.0670108795166,4488,0
"667","Malaysia",1970,0,0.372000008821487,40,5.07800006866455,148,0.765999972820282,16.1999492645264,4488,0
"668","Malaysia",1975,0,0.324999988079071,46,4.24300003051758,208,0.765999972820282,16.3216896057129,4488,0
"669","Malaysia",1980,0,0.428000003099442,50,7.10599994659424,268,0.765999972820282,16.4374904632568,4488,0
"670","Malaysia",1985,0,0.363999992609024,53,1.74800002574921,328,0.765999972820282,16.5677108764648,4488,0
"671","Malaysia",1990,0,0.316000014543533,56,4.23600006103516,388,0.765999972820282,16.6998100280762,4488,0
"672","Malaysia",1995,0,0.208000004291534,55,6.11600017547607,448,0.762000024318695,16.8160800933838,4488,0
"673","Mali",1960,0,NA,1,NA,172,0.763000011444092,15.2856903076172,2808,0
"674","Mali",1965,0,0.063000001013279,5,-4.13800001144409,232,0.763000011444092,15.3820400238037,2808,0
"675","Mali",1970,0,0.0939999967813492,8,-0.75,292,0.763000011444092,15.489800453186,2808,0
"676","Mali",1975,0,0.0410000011324883,11,1.91100001335144,352,0.763000011444092,15.5913095474243,2730,0
"677","Mali",1980,0,0.142000004649162,12,2.86500000953674,412,0.763000011444092,15.701060295105,2652,0
"678","Mali",1985,0,0.105999998748302,9,0,472,0.763000011444092,15.8155002593994,2652,0
"679","Mali",1990,0,0.143999993801117,1.39999997615814,-0.0379999987781048,532,0.763000011444092,15.9508600234985,2652,0
"680","Mali",1995,0,0.126000002026558,12,-0.226999998092651,592,0.769999980926514,16.0881500244141,2652,0
"681","Malta",1960,0,0.0390000008046627,25,NA,172,NA,12.7038097381592,40,0
"682","Malta",1965,0,0.0390000008046627,30,1.5809999704361,232,NA,12.676079750061,40,0
"683","Malta",1970,0,0.0280000008642673,52,9.77299976348877,292,NA,12.6946496963501,40,0
"684","Malta",1975,0,0.0329999998211861,81,5.09899997711182,352,NA,12.7007703781128,48,0
"685","Malta",1980,0,0.0240000002086163,80,7.19799995422363,412,NA,12.8049097061157,48,0
"686","Malta",1985,0,0.028999999165535,79,3.42700004577637,472,NA,12.7483997344971,48,0
"687","Malta",1990,0,0.017000000923872,88,4.74599981307983,532,NA,12.7776203155518,48,0
"688","Malta",1995,0,0.0120000001043081,93,4.81699991226196,592,NA,12.8239603042603,48,0
"689","Mauritania",1960,0,0.330000013113022,1,NA,172,0.828000009059906,13.8064699172974,68,1
"690","Mauritania",1965,0,0.330000013113022,2,2.45799994468689,232,0.828000009059906,13.9071798324585,68,1
"691","Mauritania",1970,0,0.421000003814697,4,-0.228000000119209,292,0.828000009059906,14.0151796340942,68,1
"692","Mauritania",1975,0,0.351999998092651,4,0.962999999523163,352,0.828000009059906,14.1310501098633,68,1
"693","Mauritania",1980,0,0.261000007390976,17,-0.666999995708466,412,0.828000009059906,14.2544097900391,68,1
"694","Mauritania",1985,0,0.523000001907349,22,-1.42799997329712,472,0.828000009059906,14.3842296600342,68,1
"695","Mauritania",1990,0,0.439000010490417,19,-0.816999971866608,532,0.828000009059906,14.510160446167,68,1
"696","Mauritania",1995,0,0.386000007390976,19,2.49300003051758,592,0.851999998092651,14.6370496749878,68,1
"697","Mauritius",1960,0,0.28099998831749,32,NA,172,0,13.4030199050903,3894,1
"698","Mauritius",1965,0,0.28099998831749,34,1.8289999961853,232,0,13.5344696044922,3894,1
"699","Mauritius",1970,0,0.300000011920929,35,-5.36600017547607,292,0,13.6279802322388,3894,1
"700","Mauritius",1975,0,0.39300000667572,42,8.33600044250488,352,0,13.6910800933838,3894,1
